Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);RxQual;RxLev;Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/11/2010 11:43:30.912;10.24699;36.84136;21;66188;1;652;2162.6;CELL_DCH;605;1;10001;-73.67;-10.91;13.67;;256;;328;-2.86;-75.73;-1.45;328;-4.09;328;-7.39;328;-13.79;328;-16.49;22;HSUPA;0;0;0;;4574.71;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.52;0.52
 08/11/2010 11:43:31.916;10.24693;36.84134;21;66188;1;652;2162.6;CELL_DCH;605;1;10001;-68.92;-9.33;13.06;;256;;328;-2.67;-72.6;-0.07;328;-3.42;328;-3.83;328;-15.49;328;-18;22;HSUPA;0;0;0;;4555.02;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.52;0.52
 08/11/2010 11:43:32.919;10.24686;36.84132;21;66188;1;652;2162.6;CELL_DCH;605;1;10001;-72;-7.39;12.31;;256;;328;-2.88;-73.22;-0.9;328;-5.41;328;-8.05;328;-10.64;328;-11.07;21;HSUPA;0;0;0;;3807.28;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.52;0.52
 08/11/2010 11:43:33.920;10.2468;36.8413;22;66188;1;652;2162.6;CELL_DCH;605;1;10001;-71.83;-10.41;11.31;;256;;328;-3.11;-75.07;-0.96;328;-5.81;328;-6.45;328;-10.44;328;-11.29;20;HSUPA;0;0;0;;2999.25;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.52;0.52
 08/11/2010 11:43:34.921;10.24674;36.84128;21;66188;1;652;2162.6;CELL_DCH;605;1;10001;-71.5;-9.97;9.62;;256;256;328;-3.21;-76.86;-1.4;328;-5.74;328;-6.48;328;-8.22;328;-16.43;20;HSUPA;0;0;0;;3050.68;0;0;1.97;0;1.97;1.01;Success;0;0;0;0;0;0;0;0
 08/11/2010 11:43:35.930;10.24668;36.84126;20;66188;1;652;2162.6;Disconnected;605;1;10001;-72.58;-7.85;11.77;;256;256;328;-3.13;-77.17;-4.03;328;-6.47;328;-11.1;328;-11.67;328;-19.62;20;WCDMA;0;0;0;;3297.34;0;0;0.43;0;0.43;0.29;;;;;;;;;
 08/11/2010 11:43:36.991;10.24663;36.84124;19;66187;1;651;2162.6;Disconnected;605;1;10001;-74.33;;11.77;;256;256;328;-2.67;-75.42;-1.92;328;-7.95;328;-8.42;328;-9.76;328;-12.24;20;WCDMA;0;0;0;;3297.34;0;0;0;0;;;;;;;;;;;
 08/11/2010 11:43:38.087;10.24659;36.84121;18;66187;1;651;2162.6;Disconnected;605;1;10001;-78.5;;11.77;;256;256;328;-8.54;-85.21;-5.89;328;-10.8;328;-12.66;328;-13.07;328;-16.73;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:39.134;10.24657;36.84117;18;66187;1;651;2162.6;Disconnected;605;1;10001;-77.58;;11.77;;256;256;328;-6.77;-79.02;-4.34;328;-11.61;328;-11.63;328;-12.31;328;-12.61;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:40.135;10.24656;36.84112;18;66187;1;651;2162.6;Disconnected;605;1;10001;-75.33;;11.77;;256;256;328;-12.24;-84.49;-9.56;328;-16.28;328;-18.24;328;-18.45;328;-19.45;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:41.158;10.24658;36.84107;19;66187;1;651;2162.6;Disconnected;605;1;10001;-73.83;;;;;;328;-5.9;-81.57;-4.33;328;-8.75;328;-11.1;328;-11.31;328;-14.78;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:42.158;10.2466;36.84102;20;66187;1;651;2162.6;Disconnected;605;1;10001;-74.42;;;;;;328;-8.04;-83.7;-8.54;328;-14.41;328;-14.67;328;-17.46;328;-19;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:43.505;10.2466;36.84102;21;66187;1;651;2162.6;Disconnected;605;1;10001;-71.42;;;;;;328;-7.31;-78.72;-5.83;328;-11.31;328;-11.67;328;-14.85;328;-14.98;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:45.167;10.24662;36.84097;21;66187;1;651;2162.6;Disconnected;605;1;10001;-73;;;;;;328;-5.91;;-8.09;328;-13.37;328;-15.26;328;-16.23;328;-17.74;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:46.264;10.2467;36.84082;23;66187;1;651;2162.6;Disconnected;605;1;10001;-65.67;;;;;;328;-5.51;-77.92;-5.42;328;-11.06;328;-11.15;328;-13.79;328;-14.7;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:47.352;10.24672;36.84076;23;66187;1;651;2162.6;Disconnected;605;1;10001;-72.42;;;;;;328;-7.1;-79.51;-3.83;328;-8.64;328;-9.43;328;-11.55;328;-13.02;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:48.626;10.24675;36.84071;23;66187;1;651;2162.6;Disconnected;605;1;10001;-65.25;;;;;;328;-5.67;-78.09;-5.47;328;-9.48;328;-10.11;328;-16.46;328;-17.69;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:49.634;10.24677;36.84065;24;66187;1;651;2162.6;Disconnected;605;1;10001;-68.5;;;;;;328;-5.06;-74.73;-4.98;328;-6.52;328;-11.59;328;-16.34;328;-25.8;;WCDMA;;;;;;;;0;;;;Attempt;;;;;;;;
 08/11/2010 11:43:50.634;10.24679;36.84059;24;66187;1;651;2162.6;CELL_DCH;605;1;10001;-72.42;-15.72;8.45;;256;256;328;-5.09;-75.13;-10.18;328;-12.99;328;-15.74;328;-18.62;328;-22.86;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:43:51.654;10.24682;36.84053;24;66187;1;651;2162.6;CELL_DCH;605;1;10001;-68.31;-20.42;9.58;;256;256;329;-2.57;-70.88;-3.33;329;-6.71;329;-10.93;328;-11.71;329;-14.45;;WCDMA;;;;;;;;3.31;;3.31;;;;;;;;;;
 08/11/2010 11:43:52.659;10.24684;36.84048;24;66187;1;651;2162.6;CELL_DCH;605;1;10001;-66.75;-27.25;10.65;0;256;256;329;-1.7;-68.08;-4.44;329;-10.75;328;-11.98;329;-13.18;328;-13.41;;WCDMA;;;;;;;;1.3;;;;;;;;;;;;
 08/11/2010 11:43:53.672;10.24687;36.84042;22;66187;1;651;2162.6;CELL_DCH;605;1;10001;-65.83;-26.84;12.06;0;256;256;329;-1.29;-64.8;-1.33;329;-6.26;329;-8.67;329;-9.34;328;-10.48;21;HSUPA;2;0;0;2;3648.85;6.86;343;0;6.86;;;;;;;;;;;
 08/11/2010 11:43:54.693;10.24689;36.84037;21;66187;1;651;2162.6;CELL_DCH;605;1;10001;-59.58;-21.17;11.33;;256;256;329;-2.44;-64.54;0.27;329;-3.52;329;-8.84;329;-9.57;329;-9.72;23;HSUPA;0;0;0;;5781.88;0;0;4.06;0;4.06;4.42;;;;;;;;;
 08/11/2010 11:43:55.713;10.24691;36.84032;19;66187;1;651;2162.6;CELL_DCH;605;1;10001;-62.5;-22.78;11.9;0;256;256;329;-2.6;-61.25;0.26;329;-6.98;329;-7.19;329;-7.71;329;-8.92;23;HSUPA;2;0;0;2;4878.17;6.86;343;2.9;6.86;2.9;1.25;;0;0;8.55;1.78;9.46;5.44;9.74;5.94
 08/11/2010 11:43:56.732;10.24692;36.84028;18;66187;1;651;2162.6;CELL_DCH;605;1;10001;-57.67;-25.29;11.43;;256;256;329;-2.44;-64.62;0.03;329;-4.54;329;-6.37;329;-8.95;329;-9.54;22;HSUPA;1;0;0;2;4589.26;3.43;343;6.56;3.43;6.56;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:43:57.734;10.24692;36.84023;16;66187;1;651;2162.6;CELL_DCH;605;1;10001;-60.17;-23.61;12.3;0;256;256;329;-2.57;-65.38;0.51;328;-7.21;329;-7.59;329;-8.05;329;-8.3;23;HSUPA;1;0;0;2;5414.38;3.43;343;1.97;3.43;1.97;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:43:58.754;10.2469;36.8402;15;66187;1;651;2162.6;CELL_DCH;605;1;10001;-66.17;-21.11;12.58;;256;256;329;-2.59;-67.09;-1.17;328;-7.92;329;-8.96;328;-10.38;329;-10.9;22;HSUPA;2;0;0;2;4622.44;6.86;343;1.97;6.86;1.97;5.71;;0;0;0;3.6;0.48;4.4;0.53;4.52
 08/11/2010 11:43:59.755;10.24687;36.84017;15;66187;1;651;2162.6;CELL_DCH;605;1;10001;-59;-26.49;11.17;;256;256;329;-1.96;-64.47;0.77;329;-3.33;329;-3.74;328;-10.86;329;-11.2;23;HSUPA;1;0;0;2;5556.08;3.43;343;4.59;3.43;4.59;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:44:00.756;10.24683;36.84015;16;66187;1;651;2162.6;CELL_DCH;605;1;10001;-57.92;-30.77;12.55;;256;;329;-1.89;-60.4;-0.05;329;-4.15;329;-7.42;328;-8;328;-8.44;24;HSUPA;1;0;0;2;6231.48;3.43;343;1.97;3.43;1.97;0.67;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:44:01.773;10.24678;36.84013;18;66187;1;651;2162.6;CELL_DCH;605;1;10001;-64;-29.01;12.62;;256;;329;-1.77;-62.39;-0.31;329;-5.15;329;-7.41;329;-8.49;329;-8.8;24;HSUPA;1;0;0;2;5853.59;3.43;343;3.28;3.43;3.28;2.69;;0;0;0;1.13;0.48;1.77;0.53;1.86
